URLID,URL,TagID,Tag,Start,End,Time,State
video_validation_0000205,video_validation_0000205.mp4,20,background_background,292,292,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,295.5,295.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,298.5,298.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,301.5,301.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,306.5,306.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,309,309,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,312.5,312.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,316,316,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,319,319,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,323.5,323.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,325.5,325.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,329,329,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,333,333,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,335.5,335.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,338.5,338.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,342,342,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,352.5,352.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,356,356,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,359.5,359.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,363.5,363.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,367,367,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,372,372,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,376,376,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,380,380,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,387.5,387.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,402,402,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,411,411,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,414,414,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,418,418,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,421.5,421.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,426,426,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,430.5,430.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,434,434,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,437.5,437.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,440,440,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,446,446,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,452,452,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,458,458,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,463,463,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,468,468,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,471.5,471.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,475,475,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,478.5,478.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,481.5,481.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,485,485,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,489,489,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,522.5,522.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,533,533,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,13,13,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,27.5,27.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,31.5,31.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,37,37,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,40,40,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,43.5,43.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,52,52,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,54,54,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,58,58,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,61,61,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,66,66,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,72,72,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,74.5,74.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,80,80,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,84.5,84.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,86.5,86.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,95,95,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,98.5,98.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,104.5,104.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,109,109,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,112.5,112.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,116,116,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,124.5,124.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,127,127,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,130,130,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,134,134,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,137,137,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,140,140,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,143,143,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,157,157,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,160.5,160.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,165.5,165.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,170.5,170.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,24.5,24.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,47,47,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,80.5,80.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,87,87,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,98.5,98.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,118.5,118.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,135,135,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,152.5,152.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,166.5,166.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,4.5,4.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,29.5,29.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,55,55,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,60,60,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,71.5,71.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,77.5,77.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,92,92,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,96.5,96.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,107,107,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,113,113,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,123,123,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,131,131,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,145,145,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,3.5,3.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,14.5,14.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,29,29,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,38.5,38.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,49,49,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,58.5,58.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,84.5,84.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,97,97,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,107,107,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,115,115,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,123,123,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,155,155,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,167.5,167.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,178.5,178.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,197,197,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,224.5,224.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,233,233,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,241.5,241.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,252.5,252.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,264.5,264.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,307,307,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,342.5,342.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,364.5,364.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,373.5,373.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,381,381,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,392.5,392.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,439,439,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,460.5,460.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,471.5,471.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,480,480,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,493,493,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,512.5,512.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,533.5,533.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,541,541,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,555,555,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,572.5,572.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,11,11,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,28,28,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,35.5,35.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,51.5,51.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,56.5,56.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,69,69,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,82.5,82.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,95,95,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,112.5,112.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,127,127,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,137,137,1,1
video_validation_0000261,video_validation_0000261.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000261,video_validation_0000261.mp4,20,background_background,22.5,22.5,1,1
video_validation_0000262,video_validation_0000262.mp4,20,background_background,5.5,5.5,1,1
video_validation_0000262,video_validation_0000262.mp4,20,background_background,15.5,15.5,1,1
video_validation_0000262,video_validation_0000262.mp4,20,background_background,29.5,29.5,1,1
video_validation_0000263,video_validation_0000263.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000263,video_validation_0000263.mp4,20,background_background,31,31,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,17.5,17.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,31,31,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,47.5,47.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,60.5,60.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,73,73,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,93.5,93.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,103,103,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,106.5,106.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,110.5,110.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,119,119,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,124.5,124.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,134,134,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,144.5,144.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,154.5,154.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,165.5,165.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,201,201,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,226.5,226.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,237,237,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,256.5,256.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,263.5,263.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,282.5,282.5,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,6,6,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,11,11,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,14.5,14.5,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,16.5,16.5,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,19,19,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,25,25,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,29,29,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,34.5,34.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,9,9,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,32.5,32.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,78.5,78.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,120.5,120.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,145,145,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,163.5,163.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,38.5,38.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,77,77,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,80.5,80.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,90.5,90.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,96,96,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,97.5,97.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,99.5,99.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,101,101,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,102.5,102.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,105,105,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,183,183,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,189.5,189.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,197,197,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,199.5,199.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,203.5,203.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,208.5,208.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,215,215,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,233,233,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,256.5,256.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,274.5,274.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,288,288,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,314.5,314.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,334.5,334.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,356,356,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,359.5,359.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,16,16,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,26.5,26.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,53.5,53.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,65,65,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,86.5,86.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,112.5,112.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,137,137,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,149,149,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,162.5,162.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,173.5,173.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,184,184,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,201,201,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,213.5,213.5,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,253,253,1,1
video_validation_0000268,video_validation_0000268.mp4,20,background_background,301,301,1,1
video_validation_0000269,video_validation_0000269.mp4,20,background_background,3,3,1,1
video_validation_0000269,video_validation_0000269.mp4,20,background_background,14.5,14.5,1,1
video_validation_0000269,video_validation_0000269.mp4,20,background_background,21,21,1,1
video_validation_0000270,video_validation_0000270.mp4,20,background_background,24,24,1,1
video_validation_0000270,video_validation_0000270.mp4,20,background_background,46.5,46.5,1,1
video_validation_0000270,video_validation_0000270.mp4,20,background_background,65,65,1,1
video_validation_0000281,video_validation_0000281.mp4,20,background_background,149,149,1,1
video_validation_0000281,video_validation_0000281.mp4,20,background_background,213.5,213.5,1,1
video_validation_0000281,video_validation_0000281.mp4,20,background_background,227,227,1,1
video_validation_0000282,video_validation_0000282.mp4,20,background_background,6,6,1,1
video_validation_0000282,video_validation_0000282.mp4,20,background_background,27.5,27.5,1,1
video_validation_0000282,video_validation_0000282.mp4,20,background_background,37.5,37.5,1,1
video_validation_0000283,video_validation_0000283.mp4,20,background_background,9.5,9.5,1,1
video_validation_0000284,video_validation_0000284.mp4,20,background_background,11,11,1,1
video_validation_0000284,video_validation_0000284.mp4,20,background_background,21.5,21.5,1,1
video_validation_0000284,video_validation_0000284.mp4,20,background_background,65,65,1,1
video_validation_0000285,video_validation_0000285.mp4,20,background_background,64,64,1,1
video_validation_0000285,video_validation_0000285.mp4,20,background_background,121.5,121.5,1,1
video_validation_0000286,video_validation_0000286.mp4,20,background_background,149.5,149.5,1,1
video_validation_0000286,video_validation_0000286.mp4,20,background_background,212.5,212.5,1,1
video_validation_0000287,video_validation_0000287.mp4,20,background_background,25.5,25.5,1,1
video_validation_0000287,video_validation_0000287.mp4,20,background_background,38.5,38.5,1,1
video_validation_0000287,video_validation_0000287.mp4,20,background_background,56,56,1,1
video_validation_0000287,video_validation_0000287.mp4,20,background_background,75.5,75.5,1,1
video_validation_0000287,video_validation_0000287.mp4,20,background_background,123,123,1,1
video_validation_0000288,video_validation_0000288.mp4,20,background_background,68,68,1,1
video_validation_0000288,video_validation_0000288.mp4,20,background_background,103,103,1,1
video_validation_0000288,video_validation_0000288.mp4,20,background_background,111,111,1,1
video_validation_0000289,video_validation_0000289.mp4,20,background_background,2,2,1,1
video_validation_0000289,video_validation_0000289.mp4,20,background_background,32,32,1,1
video_validation_0000289,video_validation_0000289.mp4,20,background_background,129,129,1,1
video_validation_0000290,video_validation_0000290.mp4,20,background_background,1.5,1.5,1,1
video_validation_0000290,video_validation_0000290.mp4,20,background_background,9,9,1,1
video_validation_0000290,video_validation_0000290.mp4,20,background_background,44.5,44.5,1,1
video_validation_0000290,video_validation_0000290.mp4,20,background_background,55,55,1,1
video_validation_0000290,video_validation_0000290.mp4,20,background_background,62,62,1,1
video_validation_0000290,video_validation_0000290.mp4,20,background_background,66.5,66.5,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,13.44,13.44,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,44.64,44.64,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,69.6,69.6,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,91.2,91.2,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,113.28,113.28,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,136.8,136.8,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,165.6,165.6,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,179.04,179.04,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,191.04,191.04,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,219.84,219.84,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,247.2,247.2,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,262.08,262.08,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,288.96,288.96,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,315.84,315.84,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,328.32,328.32,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,356.16,356.16,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,377.28,377.28,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,401.76,401.76,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,419.52,419.52,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,440.16,440.16,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,455.52,455.52,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,480.48,480.48,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,509.28,509.28,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,529.92,529.92,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,559.68,559.68,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,582.72,582.72,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,604.32,604.32,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,623.04,623.04,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,655.2,655.2,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,676.32,676.32,1,1
video_validation_0000311,video_validation_0000311.mp4,20,background_background,693.6,693.6,1,1
video_validation_0000312,video_validation_0000312.mp4,20,background_background,1.5,1.5,1,1
video_validation_0000312,video_validation_0000312.mp4,20,background_background,17,17,1,1
video_validation_0000312,video_validation_0000312.mp4,20,background_background,47,47,1,1
video_validation_0000312,video_validation_0000312.mp4,20,background_background,62.5,62.5,1,1
video_validation_0000312,video_validation_0000312.mp4,20,background_background,77,77,1,1
video_validation_0000313,video_validation_0000313.mp4,20,background_background,9,9,1,1
video_validation_0000313,video_validation_0000313.mp4,20,background_background,24.5,24.5,1,1
video_validation_0000313,video_validation_0000313.mp4,20,background_background,35.5,35.5,1,1
video_validation_0000313,video_validation_0000313.mp4,20,background_background,50,50,1,1
video_validation_0000313,video_validation_0000313.mp4,20,background_background,70,70,1,1
video_validation_0000313,video_validation_0000313.mp4,20,background_background,86,86,1,1
video_validation_0000313,video_validation_0000313.mp4,20,background_background,131.5,131.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,21,21,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,31.5,31.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,39,39,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,49.5,49.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,61.5,61.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,72.5,72.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,83,83,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,92.5,92.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,101,101,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,112,112,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,120,120,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,131.5,131.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,140.5,140.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,157,157,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,170.5,170.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,181.5,181.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,190.5,190.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,199,199,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,213,213,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,228,228,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,236.5,236.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,248.5,248.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,255.5,255.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,263,263,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,273.5,273.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,285,285,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,295,295,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,302,302,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,315,315,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,326.5,326.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,338,338,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,344,344,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,353.5,353.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,362.5,362.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,371.5,371.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,384.5,384.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,403,403,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,412,412,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,420.5,420.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,429,429,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,436.5,436.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,445,445,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,453,453,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,463.5,463.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,471,471,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,481,481,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,490,490,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,501.5,501.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,510,510,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,521.5,521.5,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,530,530,1,1
video_validation_0000314,video_validation_0000314.mp4,20,background_background,546.5,546.5,1,1
