URLID,URL,TagID,Tag,Start,End,Time,State
video_validation_0000204,video_validation_0000204.mp4,20,background_background,0,0,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,15.5,15.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,18.5,18.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,24.5,24.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,27.5,27.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,33,33,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,36,36,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,39.5,39.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,45.5,45.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,54.5,54.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,60.5,60.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,70,70,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,73.5,73.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,83.5,83.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,91.5,91.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,106,106,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,126,126,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,134.5,134.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,151.5,151.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,163.5,163.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,174.5,174.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,178,178,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,181,181,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,183.5,183.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,187,187,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,196,196,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,203,203,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,209,209,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,220,220,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,223,223,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,227,227,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,230.5,230.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,234,234,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,237.5,237.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,241.5,241.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,245.5,245.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,249.5,249.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,252,252,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,255,255,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,258,258,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,262.5,262.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,269,269,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,273,273,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,275.5,275.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,279,279,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,282.5,282.5,1,1
video_validation_0000204,video_validation_0000204.mp4,20,background_background,292,292,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,0,0,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,5,5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,11.5,11.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,23.5,23.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,31.5,31.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,35,35,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,38.5,38.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,44.5,44.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,50,50,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,53,53,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,56,56,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,59,59,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,62.5,62.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,66.5,66.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,70.5,70.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,75.5,75.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,79,79,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,83,83,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,87.5,87.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,92,92,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,96,96,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,100,100,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,103.5,103.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,108.5,108.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,112,112,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,115,115,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,117.5,117.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,121.5,121.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,125.5,125.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,131,131,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,139,139,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,142.5,142.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,146,146,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,149.5,149.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,152,152,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,156.5,156.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,159.5,159.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,163,163,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,166,166,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,170,170,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,174,174,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,178,178,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,181.5,181.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,184.5,184.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,188,188,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,190.5,190.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,193.5,193.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,197,197,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,199.5,199.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,203.5,203.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,206,206,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,210,210,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,213.5,213.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,217.5,217.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,220.5,220.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,225,225,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,229,229,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,231,231,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,234.5,234.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,237.5,237.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,240.5,240.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,245.5,245.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,249,249,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,252,252,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,254.5,254.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,257.5,257.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,260,260,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,263,263,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,266,266,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,268,268,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,271.5,271.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,275,275,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,278,278,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,281,281,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,284,284,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,288,288,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,292,292,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,295.5,295.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,298.5,298.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,301.5,301.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,304,304,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,306.5,306.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,309.5,309.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,312.5,312.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,316,316,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,319,319,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,323,323,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,325.5,325.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,329.5,329.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,333,333,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,335.5,335.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,338.5,338.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,342,342,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,346,346,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,349,349,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,352.5,352.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,356,356,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,359.5,359.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,363.5,363.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,366.5,366.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,369,369,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,372,372,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,376,376,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,380,380,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,384,384,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,387,387,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,402,402,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,410.5,410.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,414,414,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,418,418,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,421.5,421.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,425.5,425.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,430.5,430.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,434,434,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,437.5,437.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,440,440,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,446.5,446.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,452,452,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,458,458,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,463,463,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,468,468,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,471.5,471.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,475,475,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,479,479,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,481.5,481.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,485,485,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,489.5,489.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,511.5,511.5,1,1
video_validation_0000205,video_validation_0000205.mp4,20,background_background,532.5,532.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,12.5,12.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,17.5,17.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,27.5,27.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,31.5,31.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,36.5,36.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,39.5,39.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,44,44,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,52,52,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,54,54,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,58,58,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,61.5,61.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,66,66,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,72,72,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,74.5,74.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,80,80,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,84,84,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,87,87,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,91,91,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,94.5,94.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,98.5,98.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,104,104,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,109.5,109.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,112.5,112.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,116,116,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,120.5,120.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,124,124,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,127,127,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,130,130,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,133.5,133.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,136.5,136.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,140,140,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,143,143,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,147.5,147.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,151.5,151.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,157.5,157.5,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,161,161,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,166,166,1,1
video_validation_0000206,video_validation_0000206.mp4,20,background_background,175,175,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,10,10,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,25.5,25.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,49,49,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,79.5,79.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,86,86,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,89,89,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,117.5,117.5,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,139,139,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,152,152,1,1
video_validation_0000207,video_validation_0000207.mp4,20,background_background,175,175,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,10,10,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,29.5,29.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,36.5,36.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,45,45,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,55.5,55.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,66,66,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,71.5,71.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,79,79,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,92,92,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,96.5,96.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,102,102,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,112.5,112.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,119,119,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,123.5,123.5,1,1
video_validation_0000208,video_validation_0000208.mp4,20,background_background,131,131,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,3.5,3.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,14,14,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,22,22,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,29,29,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,40.5,40.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,81.5,81.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,91,91,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,97,97,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,106.5,106.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,124,124,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,152,152,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,161,161,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,167.5,167.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,179,179,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,199,199,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,223.5,223.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,233,233,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,241.5,241.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,252.5,252.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,260,260,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,271,271,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,307,307,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,344,344,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,364.5,364.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,373.5,373.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,380.5,380.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,397,397,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,436.5,436.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,453.5,453.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,463.5,463.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,471.5,471.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,480.5,480.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,492.5,492.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,520,520,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,533.5,533.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,541,541,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,556.5,556.5,1,1
video_validation_0000209,video_validation_0000209.mp4,20,background_background,566,566,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,10,10,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,28,28,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,35,35,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,51.5,51.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,67,67,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,84.5,84.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,94.5,94.5,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,103,103,1,1
video_validation_0000210,video_validation_0000210.mp4,20,background_background,121,121,1,1
video_validation_0000261,video_validation_0000261.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000261,video_validation_0000261.mp4,20,background_background,19.5,19.5,1,1
video_validation_0000262,video_validation_0000262.mp4,20,background_background,5,5,1,1
video_validation_0000262,video_validation_0000262.mp4,20,background_background,13.5,13.5,1,1
video_validation_0000262,video_validation_0000262.mp4,20,background_background,27.5,27.5,1,1
video_validation_0000263,video_validation_0000263.mp4,20,background_background,4.5,4.5,1,1
video_validation_0000263,video_validation_0000263.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000263,video_validation_0000263.mp4,20,background_background,25,25,1,1
video_validation_0000263,video_validation_0000263.mp4,20,background_background,44,44,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,6.5,6.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,15,15,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,23,23,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,37,37,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,46,46,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,59,59,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,73,73,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,80.5,80.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,86.5,86.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,106.5,106.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,118.5,118.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,124.5,124.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,132.5,132.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,137,137,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,143,143,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,155,155,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,164.5,164.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,175,175,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,189,189,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,209.5,209.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,217.5,217.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,222,222,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,226.5,226.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,235,235,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,244.5,244.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,248.5,248.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,257,257,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,264,264,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,268.5,268.5,1,1
video_validation_0000264,video_validation_0000264.mp4,20,background_background,280,280,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,4.5,4.5,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,10.5,10.5,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,14,14,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,19,19,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,23,23,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,27,27,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,31.5,31.5,1,1
video_validation_0000265,video_validation_0000265.mp4,20,background_background,36,36,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,7,7,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,22,22,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,32.5,32.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,39,39,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,44,44,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,53,53,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,59,59,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,63.5,63.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,67,67,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,73,73,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,79,79,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,85.5,85.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,94.5,94.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,103.5,103.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,116.5,116.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,123.5,123.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,130,130,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,140.5,140.5,1,1
video_validation_0000266,video_validation_0000266.mp4,20,background_background,168.5,168.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,0.5,0.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,88.5,88.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,94,94,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,96,96,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,97.5,97.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,99,99,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,100.5,100.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,102,102,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,105,105,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,108.5,108.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,144.5,144.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,188,188,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,192.5,192.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,199.5,199.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,201.5,201.5,1,1
video_validation_0000267,video_validation_0000267.mp4,20,background_background,206,206,1,1
